order_id;order_quantity;item_price;order_value;order_line_nuber;order_date;days_since_last_order;order_status;address_id;customer_id;product_id
10339;22;128020;2816440;5;23.11.2019;2595;Shipped;34;34;64
10350;46;76670;3526820;11;02.12.2019;2587;Shipped;22;22;64
10373;44;105180;4627920;14;31.01.2020;2528;Shipped;58;58;64
10385;25;77340;1933500;1;28.02.2020;2501;Shipped;38;38;64
10396;39;66670;2600130;1;23.03.2020;2478;Shipped;38;38;64
10414;37;71340;2639580;6;06.05.2020;2435;On Hold;56;56;64
10106;31;106870;3312970;7;17.02.2018;3245;Shipped;84;84;58
10120;47;82210;3863870;13;29.04.2018;3175;Shipped;9;9;58
10133;24;77640;1863360;8;27.06.2018;3117;Shipped;22;22;58
10143;36;109610;3945960;2;10.08.2018;3074;Shipped;49;49;58
10156;48;103210;4954080;2;08.10.2018;3016;Shipped;22;22;58
10168;28;98650;2762200;14;28.10.2018;2997;Shipped;5;5;58
10199;48;83120;3989760;2;01.12.2018;2964;Shipped;31;31;58
10210;21;78550;1649550;12;12.01.2019;2923;Shipped;43;43;58
10223;25;101390;2534750;14;20.02.2019;2885;Shipped;9;9;58
10235;25;103210;2580250;8;02.04.2019;2845;Shipped;55;55;58
10250;31;91340;2831540;9;11.05.2019;2807;Shipped;59;59;58
10262;40;84030;3361200;4;24.06.2019;2764;Cancelled;22;22;58
10275;32;89510;2864320;14;23.07.2019;2736;Shipped;13;13;58
10284;24;83120;1994880;6;21.08.2019;2708;Shipped;83;83;58
10296;42;102300;4296600;2;15.09.2019;2684;Shipped;87;87;58
10308;21;105950;2224950;12;15.10.2019;2655;Shipped;46;46;58
10316;34;82210;2795140;4;01.11.2019;2639;Shipped;57;57;58
10328;27;102300;2762100;8;12.11.2019;2629;Shipped;84;84;58
10340;30;88600;2658000;5;24.11.2019;2618;Shipped;52;52;58
10353;39;129330;5043870;9;04.12.2019;2609;Shipped;86;86;58
10361;20;60540;1210800;4;17.12.2019;2597;Shipped;19;19;58
10375;37;81870;3029190;6;03.02.2020;2550;Shipped;13;13;58
10388;46;218840;10066640;2;03.03.2020;2522;Shipped;20;20;58
10398;47;87690;4121430;6;30.03.2020;2496;Shipped;2;2;58
10401;11;103210;1135310;8;03.04.2020;2493;On Hold;11;11;58
10416;23;91340;2100820;9;10.05.2020;2457;Shipped;68;68;58
10105;29;70150;2034350;12;11.02.2018;3277;Shipped;47;47;67
10117;38;79680;3027840;6;16.04.2018;3214;Shipped;25;25;67
10128;32;97000;3104000;3;06.06.2018;3164;Shipped;22;22;67
10142;43;84010;3612430;9;08.08.2018;3102;Shipped;38;38;67
10153;31;87480;2711880;8;28.09.2018;3052;Shipped;22;22;67
10166;29;103930;3013970;3;21.10.2018;3030;Shipped;20;20;67
10177;31;88340;2738540;10;07.11.2018;3014;Shipped;74;74;67
10185;30;94400;2832000;10;14.11.2018;3008;Shipped;49;49;67
10196;50;94400;4720000;2;26.11.2018;2997;Shipped;33;33;67
10208;40;80550;3222000;10;02.01.2019;2961;Shipped;29;29;67
10221;23;97000;2231000;4;18.02.2019;2915;Shipped;54;54;67
10232;26;88340;2296840;7;20.03.2019;2886;Shipped;57;57;67
10248;40;103930;4157200;13;07.05.2019;2839;Cancelled;1;1;67
10273;21;102200;2146200;14;21.07.2019;2765;Shipped;54;54;67
10282;43;86610;3724230;2;20.08.2019;2736;Shipped;38;38;67
10293;29;71890;2084810;5;09.09.2019;2717;Shipped;35;35;67
10306;38;91810;3488780;10;14.10.2019;2683;Shipped;75;75;67
10314;23;76220;1753060;2;22.10.2019;2676;Shipped;76;76;67
10327;20;173460;3469200;7;10.11.2019;2658;Resolved;47;47;67
10337;36;70300;2530800;9;21.11.2019;2648;Shipped;26;26;67
10350;28;104440;2924320;4;02.12.2019;2638;Shipped;22;22;67
10372;44;102200;4496800;2;26.01.2020;2584;Shipped;34;34;67
10397;32;80550;2577600;5;28.03.2020;2523;Shipped;50;50;67
10414;34;103930;3533620;13;06.05.2020;2485;On Hold;56;56;67
10106;30;105910;3177300;16;17.02.2018;3295;Shipped;84;84;68
10119;29;94140;2730060;7;28.04.2018;3226;Shipped;18;18;68
10131;22;85990;1891780;8;16.06.2018;3178;Shipped;86;86;68
10143;26;100480;2612480;11;10.08.2018;3124;Shipped;49;49;68
10155;32;91430;2925760;9;06.10.2018;3068;Shipped;15;15;68
10167;29;101380;2940020;5;23.10.2018;3052;Cancelled;36;36;68
10178;34;96860;3293240;8;08.11.2018;3037;Shipped;50;50;68
10186;24;99570;2389680;5;14.11.2018;3032;Shipped;51;51;68
10197;24;90520;2172480;2;26.11.2018;3021;Shipped;52;52;68
10222;26;102290;2659540;8;19.02.2019;2937;Shipped;53;53;68
10249;40;95950;3838000;4;08.05.2019;2860;Shipped;32;32;68
10262;44;94140;4142160;13;24.06.2019;2814;Cancelled;22;22;68
10274;24;90520;2172480;5;21.07.2019;2788;Shipped;40;40;68
10283;20;94140;1882800;2;20.08.2019;2759;Shipped;55;55;68
10296;34;102290;3477860;11;15.09.2019;2734;Shipped;87;87;68
10307;34;97760;3323840;5;14.10.2019;2706;Shipped;28;28;68
10316;45;93240;4195800;13;01.11.2019;2689;Shipped;57;57;68
10328;41;101380;4156580;9;12.11.2019;2679;Shipped;84;84;68
10339;55;71250;3918750;15;23.11.2019;2669;Shipped;34;34;68
10352;23;102290;2352670;3;03.12.2019;2660;Shipped;89;89;68
10361;24;45390;1089360;14;17.12.2019;2647;Shipped;19;19;68
10373;32;84410;2701120;15;31.01.2020;2603;Shipped;58;58;68
10386;29;85760;2487040;13;01.03.2020;2574;Resolved;22;22;68
10398;36;108620;3910320;7;30.03.2020;2546;Shipped;2;2;68
10400;46;87800;4038800;5;01.04.2020;2545;Shipped;59;59;68
10415;32;95950;3070400;4;09.05.2020;2508;Disputed;85;85;68
10106;34;110690;3763460;9;17.02.2018;3321;Shipped;84;84;59
10120;24;107700;2584800;15;29.04.2018;3251;Shipped;9;9;59
10131;40;110690;4427600;1;16.06.2018;3204;Shipped;86;86;59
10143;26;82770;2152020;4;10.08.2018;3150;Shipped;49;49;59
10155;20;117670;2353400;2;06.10.2018;3094;Shipped;15;15;59
10168;31;110690;3431390;16;28.10.2018;3073;Shipped;5;5;59
10178;22;87750;1930500;1;08.11.2018;3063;Shipped;50;50;59
10198;42;113680;4774560;1;27.11.2018;3045;Shipped;64;64;59
10210;26;99720;2592720;14;12.01.2019;3000;Shipped;43;43;59
10222;37;87750;3246750;1;19.02.2019;2963;Shipped;53;53;59
10235;38;88750;3372500;10;02.04.2019;2922;Shipped;55;55;59
10250;35;111690;3909150;11;11.05.2019;2884;Shipped;59;59;59
10262;33;90750;2994750;6;24.06.2019;2841;Cancelled;22;22;59
10275;39;114680;4472520;16;23.07.2019;2813;Shipped;13;13;59
10284;45;101710;4576950;8;21.08.2019;2785;Shipped;83;83;59
10296;24;101710;2441040;4;15.09.2019;2761;Shipped;87;87;59
10308;35;88750;3106250;14;15.10.2019;2732;Shipped;46;46;59
10316;23;117670;2706410;6;01.11.2019;2716;Shipped;57;57;59
10328;37;108690;4021530;10;12.11.2019;2706;Shipped;84;84;59
10340;55;87750;4826250;7;24.11.2019;2695;Shipped;52;52;59
10352;49;100720;4935280;2;03.12.2019;2687;Shipped;89;89;59
10361;26;105950;2754700;9;17.12.2019;2674;Shipped;19;19;59
10375;33;116870;3856710;1;03.02.2020;2627;Shipped;13;13;59
10386;37;83840;3102080;14;01.03.2020;2601;Resolved;22;22;59
10398;22;86760;1908720;8;30.03.2020;2573;Shipped;2;2;59
10401;85;88750;7543750;10;03.04.2020;2570;On Hold;11;11;59
10416;22;111690;2457180;11;10.05.2020;2534;Shipped;68;68;59
10105;31;65770;2038870;3;11.02.2018;3354;Shipped;47;47;65
10119;38;65770;2499260;12;28.04.2018;3279;Shipped;18;18;65
10129;45;85290;3838050;3;12.06.2018;3235;Shipped;48;48;65
10143;31;85290;2643990;16;10.08.2018;3177;Shipped;49;49;65
10154;36;64330;2315880;1;02.10.2018;3125;Shipped;78;78;65
10167;46;70110;3225060;10;23.10.2018;3105;Cancelled;36;36;65
10177;32;76620;2451840;1;07.11.2018;3091;Shipped;74;74;65
10185;39;57820;2254980;1;14.11.2018;3085;Shipped;49;49;65
10197;50;78790;3939500;7;26.11.2018;3074;Shipped;52;52;65
10208;46;74450;3424700;1;02.01.2019;3038;Shipped;29;29;65
10222;36;80950;2914200;13;19.02.2019;2991;Shipped;53;53;65
10233;29;82400;2389600;1;29.03.2019;2954;Shipped;11;11;65
10248;32;75890;2428480;4;07.05.2019;2916;Cancelled;1;1;65
10261;44;68670;3021480;2;17.06.2019;2876;Shipped;42;42;65
10273;42;62160;2610720;5;21.07.2019;2843;Shipped;54;54;65
10283;47;65770;3091190;7;20.08.2019;2814;Shipped;55;55;65
10295;44;58550;2576200;2;10.09.2019;2794;Shipped;56;56;65
10306;43;75170;3232310;1;14.10.2019;2761;Shipped;75;75;65
10316;48;74450;3573600;18;01.11.2019;2744;Shipped;57;57;65
10327;21;96310;2022510;1;10.11.2019;2736;Resolved;47;47;65
10339;50;74350;3717500;9;23.11.2019;2724;Shipped;34;34;65
10350;29;75350;2185150;12;02.12.2019;2716;Shipped;22;22;65
10373;41;70330;2883530;16;31.01.2020;2657;Shipped;58;58;65
10386;37;135610;5017570;10;01.03.2020;2628;Resolved;22;22;65
10397;22;66500;1463000;4;28.03.2020;2602;Shipped;50;50;65
10414;31;75890;2352590;4;06.05.2020;2564;On Hold;56;56;65
10103;42;106210;4460820;6;29.01.2018;3393;Shipped;16;16;14
10114;42;113290;4758180;10;01.04.2018;3332;Shipped;60;60;14
10126;45;102160;4597200;6;28.05.2018;3276;Shipped;24;24;14
10140;36;114300;4114800;6;24.07.2018;3220;Shipped;5;5;14
10150;20;105200;2104000;3;19.09.2018;3164;Shipped;25;25;14
10164;39;81930;3195270;4;21.10.2018;3133;Resolved;61;61;14
10175;42;85980;3611160;11;06.11.2018;3118;Shipped;48;48;14
10183;23;86990;2000770;3;13.11.2018;3112;Shipped;28;28;14
10194;26;89010;2314260;6;25.11.2018;3101;Shipped;29;29;14
10206;33;117330;3871890;1;05.12.2018;3092;Shipped;30;30;14
10217;31;88000;2728000;6;04.02.2019;3032;Shipped;63;63;14
10229;50;112280;5614000;11;11.03.2019;2998;Shipped;38;38;14
10245;44;105200;4628800;4;04.05.2019;2945;Shipped;33;33;14
10258;45;80920;3641400;1;15.06.2019;2904;Shipped;34;34;14
10270;46;88000;4048000;4;19.07.2019;2871;Shipped;19;19;14
10281;27;85980;2321460;11;19.08.2019;2841;Shipped;17;17;14
10291;28;116320;3256960;6;08.09.2019;2822;Shipped;36;36;14
10304;40;105200;4208000;1;11.10.2019;2790;Shipped;37;37;14
10313;30;99130;2973900;9;22.10.2019;2780;Shipped;30;30;14
10324;34;124950;4248300;5;05.11.2019;2767;Shipped;10;10;14
10336;46;207800;9558800;2;20.11.2019;2753;Shipped;60;60;14
10348;32;82830;2650560;7;01.11.2019;2773;Shipped;24;24;14
10358;27;139310;3761370;3;10.12.2019;2735;Shipped;22;22;14
10371;34;126510;4301340;3;23.01.2020;2692;Shipped;38;38;14
10382;34;54840;1864560;9;17.02.2020;2668;Shipped;38;38;14
10411;34;105200;3576800;4;01.05.2020;2595;Shipped;42;42;14
10424;46;80920;3722320;1;31.05.2020;2566;In Process;22;22;14
10106;32;124580;3986560;1;17.02.2018;3401;Shipped;84;84;61
10120;24;142380;3417120;7;29.04.2018;3331;Shipped;9;9;61
10133;27;99670;2691090;2;27.06.2018;3273;Shipped;22;22;61
10145;20;137630;2752600;13;25.08.2018;3215;Shipped;4;4;61
10168;36;125770;4527720;8;28.10.2018;3152;Shipped;5;5;61
10188;29;136450;3957050;8;18.11.2018;3132;Shipped;7;7;61
10210;25;112720;2818000;6;12.01.2019;3078;Shipped;43;43;61
10223;29;110340;3199860;8;20.02.2019;3040;Shipped;9;9;61
10235;25;96110;2402750;2;02.04.2019;3000;Shipped;55;55;61
10250;44;137630;6055720;3;11.05.2019;2962;Shipped;59;59;61
10263;47;116280;5465160;9;28.06.2019;2915;Shipped;12;12;61
10275;48;132890;6378720;8;23.07.2019;2891;Shipped;13;13;61
10285;45;119840;5392800;13;27.08.2019;2857;Shipped;14;14;61
10297;35;113900;3986500;3;16.09.2019;2838;Shipped;73;73;61
10308;31;129330;4009230;6;15.10.2019;2810;Shipped;46;46;61
10318;50;142380;7119000;8;02.11.2019;2793;Shipped;17;17;61
10328;33;123400;4072200;11;12.11.2019;2784;Shipped;84;84;61
10340;29;141190;4094510;6;24.11.2019;2773;Shipped;52;52;61
10353;48;68800;3302400;4;04.12.2019;2764;Shipped;86;86;61
10361;44;72420;3186480;5;17.12.2019;2752;Shipped;19;19;61
10375;25;66730;1668250;10;03.02.2020;2705;Shipped;13;13;61
10388;50;143090;7154500;3;03.03.2020;2677;Shipped;20;20;61
10398;23;122210;2810830;9;30.03.2020;2651;Shipped;2;2;61
10401;21;96110;2018310;2;03.04.2020;2648;On Hold;11;11;61
10416;41;137630;5642830;3;10.05.2020;2612;Shipped;68;68;61
10106;44;74400;3273600;8;17.02.2018;3426;Shipped;84;84;56
10120;43;76000;3268000;14;29.04.2018;3356;Shipped;9;9;56
10143;28;96000;2688000;3;10.08.2018;3254;Shipped;49;49;56
10155;43;86400;3715200;1;06.10.2018;3198;Shipped;15;15;56
10168;48;96000;4608000;15;28.10.2018;3177;Shipped;5;5;56
10199;38;82400;3131200;3;01.12.2018;3144;Shipped;31;31;56
10210;31;86400;2678400;13;12.01.2019;3103;Shipped;43;43;56
10223;26;67200;1747200;15;20.02.2019;3065;Shipped;9;9;56
10235;32;92000;2944000;9;02.04.2019;3025;Shipped;55;55;56
10250;44;67200;2956800;10;11.05.2019;2987;Shipped;59;59;56
10262;27;76000;2052000;5;24.06.2019;2944;Cancelled;22;22;56
10275;43;73600;3164800;15;23.07.2019;2916;Shipped;13;13;56
10284;25;69600;1740000;7;21.08.2019;2888;Shipped;83;83;56
10296;22;80800;1777600;3;15.09.2019;2864;Shipped;87;87;56
10308;21;87200;1831200;13;15.10.2019;2835;Shipped;46;46;56
10316;48;75200;3609600;5;01.11.2019;2819;Shipped;57;57;56
10328;33;64000;2112000;13;12.11.2019;2809;Shipped;84;84;56
10341;34;107180;3644120;5;24.11.2019;2798;Shipped;18;18;56
10353;43;81950;3523850;6;04.12.2019;2789;Shipped;86;86;56
10361;44;113680;5001920;10;17.12.2019;2777;Shipped;19;19;56
10375;44;118380;5208720;11;03.02.2020;2730;Shipped;13;13;56
10386;32;94340;3018880;17;01.03.2020;2704;Resolved;22;22;56
10398;29;65600;1902400;10;30.03.2020;2676;Shipped;2;2;56
10401;77;92000;7084000;9;03.04.2020;2673;On Hold;11;11;56
10416;39;67200;2620800;10;10.05.2020;2637;Shipped;68;68;56
10105;39;81140;3164460;6;11.02.2018;3457;Shipped;47;47;70
10118;36;117200;4219200;1;21.04.2018;3389;Shipped;52;52;70
10129;42;91150;3828300;6;12.06.2018;3338;Shipped;48;48;70
10142;21;111190;2334990;3;08.08.2018;3282;Shipped;38;38;70
10153;50;88150;4407500;2;28.09.2018;3232;Shipped;22;22;70
10167;24;117200;2812800;13;23.10.2018;3208;Cancelled;36;36;70
10177;44;92160;4055040;4;07.11.2018;3194;Shipped;74;74;70
10185;37;105180;3891660;4;14.11.2018;3188;Shipped;49;49;70
10197;27;92160;2488320;10;26.11.2018;3177;Shipped;52;52;70
10208;37;120200;4447400;4;02.01.2019;3141;Shipped;29;29;70
10222;38;110190;4187220;16;19.02.2019;3094;Shipped;53;53;70
10232;48;96160;4615680;1;20.03.2019;3066;Shipped;57;57;70
10248;30;108180;3245400;7;07.05.2019;3019;Cancelled;1;1;70
10261;25;88150;2203750;5;17.06.2019;2979;Shipped;42;42;70
10273;40;86150;3446000;8;21.07.2019;2946;Shipped;54;54;70
10283;22;88150;1939300;10;20.08.2019;2917;Shipped;55;55;70
10295;34;102170;3473780;5;10.09.2019;2897;Shipped;56;56;70
10306;32;90150;2884800;4;14.10.2019;2864;Shipped;75;75;70
10315;31;86150;2670650;3;29.10.2019;2850;Shipped;13;13;70
10327;43;80000;3440000;2;10.11.2019;2839;Resolved;47;47;70
10337;31;89380;2770780;1;21.11.2019;2829;Shipped;26;26;70
10350;31;77340;2397540;13;02.12.2019;2819;Shipped;22;22;70
10373;34;96340;3275560;2;31.01.2020;2760;Shipped;58;58;70
10386;45;92080;4143600;2;01.03.2020;2731;Resolved;22;22;70
10397;48;108180;5192640;3;28.03.2020;2705;Shipped;50;50;70
10414;28;108180;3029040;7;06.05.2020;2667;On Hold;56;56;70
10105;22;116190;2556180;7;11.02.2018;3483;Shipped;47;47;69
10117;45;83420;3753900;1;16.04.2018;3420;Shipped;25;25;69
10129;30;85410;2562300;7;12.06.2018;3364;Shipped;48;48;69
10142;38;85410;3245580;4;08.08.2018;3308;Shipped;38;38;69
10153;20;110230;2204600;3;28.09.2018;3258;Shipped;22;22;69
10167;28;107250;3003000;14;23.10.2018;3234;Cancelled;36;36;69
10177;24;105270;2526480;5;07.11.2018;3220;Shipped;74;74;69
10185;22;79450;1747900;5;14.11.2018;3214;Shipped;49;49;69
10197;35;93350;3267250;11;26.11.2018;3203;Shipped;52;52;69
10208;33;85410;2818530;5;02.01.2019;3167;Shipped;29;29;69
10222;31;95340;2955540;17;19.02.2019;3120;Shipped;53;53;69
10232;35;82430;2885050;2;20.03.2019;3092;Shipped;57;57;69
10248;35;90370;3162950;8;07.05.2019;3045;Cancelled;1;1;69
10261;50;81430;4071500;6;17.06.2019;3005;Shipped;42;42;69
10273;26;114210;2969460;9;21.07.2019;2972;Shipped;54;54;69
10283;38;89380;3396440;11;20.08.2019;2943;Shipped;55;55;69
10294;45;104280;4692600;1;10.09.2019;2923;Shipped;69;69;69
10306;30;117190;3515700;5;14.10.2019;2890;Shipped;75;75;69
10315;37;91370;3380690;4;29.10.2019;2876;Shipped;13;13;69
10327;37;86610;3204570;3;10.11.2019;2865;Resolved;47;47;69
10337;36;71890;2588040;7;21.11.2019;2855;Shipped;26;26;69
10350;25;114190;2854750;16;02.12.2019;2845;Shipped;22;22;69
10373;37;108800;4025600;8;31.01.2020;2786;Shipped;58;58;69
10386;30;95480;2864400;3;01.03.2020;2757;Resolved;22;22;69
10397;36;105270;3789720;2;28.03.2020;2731;Shipped;50;50;69
10414;27;90370;2439990;8;06.05.2020;2693;On Hold;56;56;69
10106;48;61440;2949120;10;17.02.2018;3503;Shipped;84;84;55
10119;26;59220;1539720;1;28.04.2018;3434;Shipped;18;18;55
10131;26;85130;2213380;2;16.06.2018;3386;Shipped;86;86;55
10143;34;85870;2919580;5;10.08.2018;3332;Shipped;49;49;55
10155;44;85870;3778280;3;06.10.2018;3276;Shipped;15;15;55
10168;39;82910;3233490;17;28.10.2018;3255;Shipped;5;5;55
10178;45;76250;3431250;2;08.11.2018;3245;Shipped;50;50;55
10198;40;63670;2546800;2;27.11.2018;3227;Shipped;64;64;55
10210;42;70330;2953860;15;12.01.2019;3182;Shipped;43;43;55
10222;43;74030;3183290;2;19.02.2019;3145;Shipped;53;53;55
10235;34;72550;2466700;11;02.04.2019;3104;Shipped;55;55;55
10250;38;62190;2363220;12;11.05.2019;3066;Shipped;59;59;55
10262;35;71070;2487450;7;24.06.2019;3023;Cancelled;22;22;55
10275;31;72550;2249050;17;23.07.2019;2995;Shipped;13;13;55
10284;32;64410;2061120;9;21.08.2019;2967;Shipped;83;83;55
10296;47;86620;4071140;5;15.09.2019;2943;Shipped;87;87;55
10308;39;68110;2656290;15;15.10.2019;2914;Shipped;46;46;55
10316;44;62190;2736360;7;01.11.2019;2898;Shipped;57;57;55
10328;39;85870;3348930;12;12.11.2019;2888;Shipped;84;84;55
10339;50;57860;2893000;8;23.11.2019;2878;Shipped;34;34;55
10352;22;75510;1661220;1;03.12.2019;2869;Shipped;89;89;55
10361;35;122210;4277350;11;17.12.2019;2856;Shipped;19;19;55
10373;45;55620;2502900;17;31.01.2020;2812;Shipped;58;58;55
10386;44;86400;3801600;15;01.03.2020;2783;Resolved;22;22;55
10398;36;87360;3144960;12;30.03.2020;2755;Shipped;2;2;55
10401;28;72550;2031400;11;03.04.2020;2752;On Hold;11;11;55
10416;43;62190;2674170;12;10.05.2020;2716;Shipped;68;68;55
10106;48;52640;2526720;15;17.02.2018;3530;Shipped;84;84;51
10119;28;48170;1348760;6;28.04.2018;3461;Shipped;18;18;51
10131;21;41710;875910;7;16.06.2018;3413;Shipped;86;86;51
10143;37;50650;1874050;10;10.08.2018;3359;Shipped;49;49;51
10155;34;49160;1671440;8;06.10.2018;3303;Shipped;15;15;51
10167;40;41710;1668400;4;23.10.2018;3287;Cancelled;36;36;51
10178;45;51150;2301750;7;08.11.2018;3272;Shipped;50;50;51
10186;28;52140;1459920;4;14.11.2018;3267;Shipped;51;51;51
10197;29;41710;1209590;1;26.11.2018;3256;Shipped;52;52;51
10222;31;45690;1416390;7;19.02.2019;3172;Shipped;53;53;51
10249;32;57610;1843520;3;08.05.2019;3095;Shipped;32;32;51
10262;21;57110;1199310;12;24.06.2019;3049;Cancelled;22;22;51
10274;32;58600;1875200;4;21.07.2019;3023;Shipped;40;40;51
10283;43;57610;2477230;1;20.08.2019;2994;Shipped;55;55;51
10296;21;45190;948990;10;15.09.2019;2969;Shipped;87;87;51
10307;34;53630;1823420;4;14.10.2019;2941;Shipped;28;28;51
10316;34;43700;1485800;12;01.11.2019;2924;Shipped;57;57;51
10329;44;86130;3789720;8;15.11.2019;2911;Shipped;1;1;51
10339;27;76310;2060370;6;23.11.2019;2904;Shipped;34;34;51
10352;49;52640;2579360;4;03.12.2019;2895;Shipped;89;89;51
10361;23;95200;2189600;12;17.12.2019;2882;Shipped;19;19;51
10373;25;64970;1624250;9;31.01.2020;2838;Shipped;58;58;51
10386;50;87150;4357500;16;01.03.2020;2809;Resolved;22;22;51
10398;34;40220;1367480;1;30.03.2020;2781;Shipped;2;2;51
10400;20;56120;1122400;4;01.04.2020;2780;Shipped;59;59;51
10415;42;57610;2419620;3;09.05.2020;2743;Disputed;85;85;51
10105;25;56780;1419500;8;11.02.2018;3562;Shipped;47;47;63
10117;50;43680;2184000;2;16.04.2018;3499;Shipped;25;25;63
10129;32;64970;2079040;8;12.06.2018;3443;Shipped;48;48;63
10142;39;44230;1724970;5;08.08.2018;3387;Shipped;38;38;63
10153;50;60060;3003000;4;28.09.2018;3337;Shipped;22;22;63
10167;38;48590;1846420;15;23.10.2018;3313;Cancelled;36;36;63
10177;40;50230;2009200;6;07.11.2018;3299;Shipped;74;74;63
10185;28;64430;1804040;6;14.11.2018;3293;Shipped;49;49;63
10197;42;50230;2109660;12;26.11.2018;3282;Shipped;52;52;63
10208;42;63880;2682960;6;02.01.2019;3246;Shipped;29;29;63
10222;36;63340;2280240;18;19.02.2019;3199;Shipped;53;53;63
10232;24;49690;1192560;3;20.03.2019;3171;Shipped;57;57;63
10248;23;65520;1506960;9;07.05.2019;3124;Cancelled;1;1;63
10261;29;50780;1472620;7;17.06.2019;3084;Shipped;42;42;63
10273;37;45860;1696820;10;21.07.2019;3051;Shipped;54;54;63
10283;33;51320;1693560;12;20.08.2019;3022;Shipped;55;55;63
10293;32;60060;1921920;1;09.09.2019;3003;Shipped;35;35;63
10306;35;59510;2082850;6;14.10.2019;2969;Shipped;75;75;63
10315;40;55690;2227600;5;29.10.2019;2955;Shipped;13;13;63
10327;37;86740;3209380;4;10.11.2019;2944;Resolved;47;47;63
10337;42;97160;4080720;5;21.11.2019;2934;Shipped;26;26;63
10350;20;112220;2244400;15;02.12.2019;2924;Shipped;22;22;63
10373;29;137190;3978510;1;31.01.2020;2865;Shipped;58;58;63
10386;43;125990;5417570;4;01.03.2020;2836;Resolved;22;22;63
10397;34;62240;2116160;1;28.03.2020;2810;Shipped;50;50;63
10414;47;65520;3079440;9;06.05.2020;2772;On Hold;56;56;63
